concept_id,wave_id,q_id,option_id,concept_option_id
attr_tipo_consulta,2025,p100,3,attr_tipo_consulta:3
attr_tipo_consulta,2025,p100,8888,attr_tipo_consulta:8888
attr_tipo_consulta,2025,p100,9999,attr_tipo_consulta:9999
attr_tipo_escuela,2024,cp10,1,attr_tipo_escuela:1
attr_tipo_escuela,2024,cp10,2,attr_tipo_escuela:2
attr_tipo_escuela,2024,cp10,3,attr_tipo_escuela:3
attr_tipo_escuela,2024,cp10,8888,attr_tipo_escuela:8888
attr_tipo_escuela,2024,cp10,9999,attr_tipo_escuela:9999
attr_tipo_escuela,2023,cp10,1,attr_tipo_escuela:1
attr_tipo_escuela,2023,cp10,2,attr_tipo_escuela:2
attr_tipo_escuela,2023,cp10,3,attr_tipo_escuela:3
attr_tipo_escuela,2023,cp10,8888,attr_tipo_escuela:8888
attr_tipo_escuela,2023,cp10,9999,attr_tipo_escuela:9999
attr_tipo_escuela,2022,cp10_1,1,attr_tipo_escuela:1
attr_tipo_escuela,2022,cp10_1,2,attr_tipo_escuela:2
attr_tipo_escuela,2022,cp10_1,3,attr_tipo_escuela:3
attr_tipo_escuela,2022,cp10_1,7777,attr_tipo_escuela:7777
attr_tipo_escuela,2022,cp10_1,8888,attr_tipo_escuela:8888
attr_tipo_escuela,2022,cp10_1,9999,attr_tipo_escuela:9999
attr_tipo_escuela,2025,cp11,1,attr_tipo_escuela:1
attr_tipo_escuela,2025,cp11,2,attr_tipo_escuela:2
attr_tipo_escuela,2025,cp11,3,attr_tipo_escuela:3
attr_tipo_escuela,2025,cp11,8888,attr_tipo_escuela:8888
attr_tipo_escuela,2025,cp11,9999,attr_tipo_escuela:9999
attr_tipo_escuela,2021,cp7_1,1,attr_tipo_escuela:1
attr_tipo_escuela,2021,cp7_1,2,attr_tipo_escuela:2
attr_tipo_escuela,2021,cp7_1,3,attr_tipo_escuela:3
attr_tipo_trabajo,2022,p4,1,attr_tipo_trabajo:1
attr_tipo_trabajo,2022,p4,2,attr_tipo_trabajo:2
attr_tipo_trabajo,2022,p4,3,attr_tipo_trabajo:3
attr_tipo_trabajo,2022,p4,4,attr_tipo_trabajo:4
attr_tipo_trabajo,2022,p4,5,attr_tipo_trabajo:5
attr_tipo_trabajo,2022,p4,6,attr_tipo_trabajo:6
attr_tipo_trabajo,2022,p4,7,attr_tipo_trabajo:7
attr_tipo_trabajo,2022,p4,8,attr_tipo_trabajo:8
attr_tipo_trabajo,2022,p4,9,attr_tipo_trabajo:9
attr_tipo_trabajo,2022,p4,9999,attr_tipo_trabajo:9999
attr_tipo_trabajo,2025,p1,1,attr_tipo_trabajo:1
attr_tipo_trabajo,2025,p1,2,attr_tipo_trabajo:2
attr_tipo_trabajo,2025,p1,3,attr_tipo_trabajo:3
attr_tipo_trabajo,2025,p1,4,attr_tipo_trabajo:4
attr_tipo_trabajo,2025,p1,5,attr_tipo_trabajo:5
attr_tipo_trabajo,2025,p1,6,attr_tipo_trabajo:6
attr_tipo_trabajo,2025,p1,7,attr_tipo_trabajo:7
attr_tipo_trabajo,2025,p1,8,attr_tipo_trabajo:8
attr_tipo_trabajo,2025,p1,9,attr_tipo_trabajo:9
attr_tipo_trabajo,2025,p1,9999,attr_tipo_trabajo:9999
attr_tipo_trabajo,2024,p3,1,attr_tipo_trabajo:1
attr_tipo_trabajo,2024,p3,2,attr_tipo_trabajo:2
attr_tipo_trabajo,2024,p3,3,attr_tipo_trabajo:3
attr_tipo_trabajo,2024,p3,4,attr_tipo_trabajo:4
attr_tipo_trabajo,2024,p3,5,attr_tipo_trabajo:5
attr_tipo_trabajo,2024,p3,6,attr_tipo_trabajo:6
attr_tipo_trabajo,2024,p3,7,attr_tipo_trabajo:7
attr_tipo_trabajo,2024,p3,8,attr_tipo_trabajo:8
attr_tipo_trabajo,2024,p3,9,attr_tipo_trabajo:9
attr_tipo_trabajo,2024,p3,9999,attr_tipo_trabajo:9999
attr_tipo_trabajo,2023,p3,1,attr_tipo_trabajo:1
attr_tipo_trabajo,2023,p3,2,attr_tipo_trabajo:2
attr_tipo_trabajo,2023,p3,3,attr_tipo_trabajo:3
attr_tipo_trabajo,2023,p3,4,attr_tipo_trabajo:4
attr_tipo_trabajo,2023,p3,5,attr_tipo_trabajo:5
attr_tipo_trabajo,2023,p3,6,attr_tipo_trabajo:6
attr_tipo_trabajo,2023,p3,7,attr_tipo_trabajo:7
attr_tipo_trabajo,2023,p3,8,attr_tipo_trabajo:8
attr_tipo_trabajo,2023,p3,9,attr_tipo_trabajo:9
attr_tipo_trabajo,2023,p3,9999,attr_tipo_trabajo:9999
c003,2022,cp1,1,c003:1
c003,2023,cp1,1,c003:1
c007,2022,cp7_1,0,c007:0
c007,2022,cp7_1,1,c007:1
c007,2022,cp7_1,8888,c007:8888
c007,2022,cp7_1,9999,c007:9999
c007,2023,cp7,0,c007:0
c007,2023,cp7,1,c007:1
c007,2023,cp7,8888,c007:8888
c007,2023,cp7,9999,c007:9999
c007,2024,cp7,0,c007:0
c007,2024,cp7,1,c007:1
c007,2024,cp7,8888,c007:8888
c007,2024,cp7,9999,c007:9999
c007,2025,cp7,0,c007:0
c007,2025,cp7,1,c007:1
c007,2025,cp7,8888,c007:8888
c007,2025,cp7,9999,c007:9999
c015,2024,p18,1,c015:1
c015,2024,p18,2,c015:2
c015,2024,p18,3,c015:3
c015,2024,p18,4,c015:4
c015,2024,p18,5,c015:5
c015,2024,p18,6,c015:6
c015,2024,p18,7,c015:7
c015,2024,p18,8,c015:8
c015,2024,p18,9,c015:9
c015,2024,p18,10,c015:10
c015,2024,p18,11,c015:11
c015,2024,p18,12,c015:12
c015,2024,p18,13,c015:13
c015,2024,p18,14,c015:14
c015,2024,p18,15,c015:15
c015,2024,p18,16,c015:16
c015,2024,p18,17,c015:17
c015,2024,p18,8888,c015:8888
c015,2024,p18,9999,c015:9999
